LINKSERIAL,USECOUNT,LOCAL_ID,AADT_YEAR,AADT,AADT_CAR,AADT_TRUCK,AADT_SUT,AADT_MUT,FCLASS,FCLASS_LABEL,AREATYPE,AREATYPE_LABEL,FCLASS_GROUP,COUNTY,CountyName,VOLUME_GROUP_MUT,VOLUME_GROUP_SUT,VOLUME_GROUP_TRUCK
34076,1,782,2015,476,439,,37,0,90,External connector,0,External,External,9,External,0-99,0-99,0-99
34075,1,786,2015,3728,3497,,200,25,90,External connector,0,External,External,9,External,0-99,200-499,200-499
34074,1,788,2015,19348,17468,,1302,457,90,External connector,0,External,External,9,External,200-499,1000-1999,1000-1999
34073,1,790,2015,1771,1647,,92,11,90,External connector,0,External,External,9,External,0-99,0-99,100-199
34072,1,792,2015,1027,893,,104,27,90,External connector,0,External,External,9,External,0-99,100-199,100-199
34070,1,798,2015,3649,3305,,267,66,90,External connector,0,External,External,9,External,0-99,200-499,200-499
34069,1,800,2015,138,126,,7,0,90,External connector,0,External,External,9,External,0-99,0-99,0-99
34066,1,762,2015,13988,13144,,673,112,90,External connector,0,External,External,9,External,100-199,500-999,500-999
34065,1,760,2015,5168,4876,,249,15,90,External connector,0,External,External,9,External,0-99,200-499,200-499
34064,1,758,2015,2751,2607,,122,6,90,External connector,0,External,External,9,External,0-99,100-199,100-199
34063,1,748,2015,3474,3210,,216,29,90,External connector,0,External,External,9,External,0-99,200-499,200-499
34062,1,750,2015,4721,4430,,242,22,90,External connector,0,External,External,9,External,0-99,200-499,200-499
34061,1,746,2015,1726,1601,,102,20,90,External connector,0,External,External,9,External,0-99,100-199,100-199
34060,1,744,2015,1705,1628,,63,9,90,External connector,0,External,External,9,External,0-99,0-99,0-99
34059,1,738,2015,5561,4948,,412,175,90,External connector,0,External,External,9,External,100-199,200-499,500-999
34056,1,734,2015,2595,2379,,161,54,90,External connector,0,External,External,9,External,0-99,100-199,200-499
34055,1,730,2015,983,879,,70,31,90,External connector,0,External,External,9,External,0-99,0-99,100-199
34054,1,728,2015,1763,1598,,122,24,90,External connector,0,External,External,9,External,0-99,100-199,100-199
34053,1,726,2015,5187,4709,,309,160,90,External connector,0,External,External,9,External,100-199,200-499,200-499
34052,1,724,2015,834,774,,54,4,90,External connector,0,External,External,9,External,0-99,0-99,0-99
34049,1,718,2015,5190,4870,,261,45,90,External connector,0,External,External,9,External,0-99,200-499,200-499
34048,1,708,2015,653,615,,33,3,90,External connector,0,External,External,9,External,0-99,0-99,0-99
34047,1,710,2015,1906,1744,,127,24,90,External connector,0,External,External,9,External,0-99,100-199,100-199
34046,1,690,2015,1858,1792,,50,15,90,External connector,0,External,External,9,External,0-99,0-99,0-99
34045,1,688,2015,6174,5934,,215,10,90,External connector,0,External,External,9,External,0-99,200-499,200-499
34044,1,684,2015,6397,5412,,490,461,90,External connector,0,External,External,9,External,200-499,200-499,500-999
34043,1,680,2015,1952,1736,,160,46,90,External connector,0,External,External,9,External,0-99,100-199,200-499
34042,1,674,2015,8823,6935,,671,1157,90,External connector,0,External,External,9,External,1000-1999,500-999,1000-1999
34041,1,670,2015,892,852,,34,1,90,External connector,0,External,External,9,External,0-99,0-99,0-99
34040,1,666,2015,3535,3336,,184,11,90,External connector,0,External,External,9,External,0-99,100-199,100-199
34039,1,664,2015,1949,1864,,78,5,90,External connector,0,External,External,9,External,0-99,0-99,0-99
34036,1,660,2015,4499,4356,,131,6,90,External connector,0,External,External,9,External,0-99,100-199,100-199
34035,1,658,2015,1177,1140,,36,1,90,External connector,0,External,External,9,External,0-99,0-99,0-99
34034,1,656,2015,2503,2380,,110,5,90,External connector,0,External,External,9,External,0-99,100-199,100-199
34033,1,652,2015,6408,6198,,197,7,90,External connector,0,External,External,9,External,0-99,100-199,200-499
34032,1,650,2015,7172,6870,,277,11,90,External connector,0,External,External,9,External,0-99,200-499,200-499
34031,1,648,2015,13870,13212,,561,61,90,External connector,0,External,External,9,External,0-99,500-999,500-999
34030,1,646,2015,12050,11044,,708,229,90,External connector,0,External,External,9,External,200-499,500-999,500-999
34029,1,908,2015,5731,4944,,431,301,90,External connector,0,External,External,9,External,200-499,200-499,500-999
34028,1,640,2015,1238,1153,,61,19,90,External connector,0,External,External,9,External,0-99,0-99,0-99
34025,1,636,2015,3313,3126,,144,24,90,External connector,0,External,External,9,External,0-99,100-199,100-199
34021,1,816,2015,7866,7194,,452,181,90,External connector,0,External,External,9,External,100-199,200-499,500-999
34020,1,814,2015,3611,3325,,151,118,90,External connector,0,External,External,9,External,100-199,100-199,200-499
34019,1,812,2015,676,625,,41,4,90,External connector,0,External,External,9,External,0-99,0-99,0-99
34018,1,808,2015,3682,3317,,258,79,90,External connector,0,External,External,9,External,0-99,200-499,200-499
34017,1,806,2015,782,722,,52,5,90,External connector,0,External,External,9,External,0-99,0-99,0-99
34016,1,802,2015,196,164,,31,1,90,External connector,0,External,External,9,External,0-99,0-99,0-99
34015,1,804,2015,847,736,,103,3,90,External connector,0,External,External,9,External,0-99,100-199,100-199
24550,1,440,2015,5699,5250,,391,36,4,Minor Arterial,3,Urban,Other Road,3,Oakland,0-99,200-499,200-499
24517,1,54,2015,3006,2619,,338,10,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,200-499,200-499
24344,1,104,2015,1704,1612,,60,22,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,0-99,0-99
24054,1,476,2015,17465,15820,,1477,119,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,100-199,1000-1999,1000-1999
24032,1,162,2015,18193,16573,,1446,107,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,100-199,1000-1999,1000-1999
23754,1,120,2015,11160,10340,,720,22,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,500-999,500-999
23403,1,12,2015,4731,4286,,384,17,5,Major Collector,1,Urban Business,Other Road,1,Detroit,0-99,200-499,200-499
23102,1,2,2015,2232,2085,,123,6,4,Minor Arterial,1,Urban Business,Other Road,1,Detroit,0-99,100-199,100-199
22922,1,52,2015,2317,1955,,339,7,5,Major Collector,1,Urban Business,Other Road,1,Detroit,0-99,200-499,200-499
22869,1,36,2015,12578,11210,,848,229,3,Principal Arterial,1,Urban Business,Freeway/Prin. Art.,1,Detroit,200-499,500-999,1000-1999
22423,1,114,2015,4648,4246,,319,32,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,200-499,200-499
22379,1,9,2015,5272,4648,,483,37,4,Minor Arterial,1,Urban Business,Other Road,1,Detroit,0-99,200-499,500-999
22155,1,186,2015,21244,18924,,1947,291,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,200-499,1000-1999,2000+
22142,1,434,2015,5859,5421,,397,5,4,Minor Arterial,3,Urban,Other Road,3,Oakland,0-99,200-499,200-499
22016,1,298,2015,581,484,,73,13,5,Major Collector,4,Suburban,Other Road,5,Washtenaw,0-99,0-99,0-99
21562,1,306,2015,3161,2630,,252,244,5,Major Collector,4,Suburban,Other Road,5,Washtenaw,200-499,200-499,200-499
21023,1,414,2015,2078,1949,,116,3,5,Major Collector,3,Urban,Other Road,3,Oakland,0-99,100-199,100-199
20831,1,292,2015,2534,2266,,198,56,4,Minor Arterial,5,Rural,Other Road,6,Monroe,0-99,100-199,200-499
20824,1,282,2015,10559,9584,,693,194,3,Principal Arterial,5,Rural,Freeway/Prin. Art.,6,Monroe,100-199,500-999,500-999
20751,1,847,2015,3409,3213,,167,22,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,0-99,100-199,100-199
20548,1,332,2015,9017,8637,,287,37,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,200-499,200-499
20531,1,892,2015,5259,4857,,262,76,5,Major Collector,5,Rural,Other Road,6,Monroe,0-99,200-499,200-499
20429,1,82,2015,3036,2452,,242,286,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,200-499,200-499,500-999
20363,1,606,2015,5904,5486,,363,34,4,Minor Arterial,5,Rural,Other Road,7,St Clair,0-99,200-499,200-499
20281,1,888,2015,702,653,,47,0,5,Major Collector,5,Rural,Other Road,6,Monroe,0-99,0-99,0-99
20165,1,602,2015,6806,6128,,411,240,4,Minor Arterial,5,Rural,Other Road,7,St Clair,200-499,200-499,500-999
20086,1,290,2015,2146,1859,,184,90,4,Minor Arterial,5,Rural,Other Road,6,Monroe,0-99,100-199,200-499
20058,1,568,2015,6351,6009,,267,58,7,Local Road,4,Suburban,Other Road,4,Macomb,0-99,200-499,200-499
19873,1,352,2015,1800,1678,,100,10,5,Major Collector,5,Rural,Other Road,8,Livingston,0-99,100-199,100-199
19870,1,354,2015,654,623,,30,1,5,Major Collector,5,Rural,Other Road,8,Livingston,0-99,0-99,0-99
19868,1,356,2015,365,339,,18,0,5,Major Collector,5,Rural,Other Road,8,Livingston,0-99,0-99,0-99
19863,1,362,2015,2853,2746,,96,4,5,Major Collector,5,Rural,Other Road,8,Livingston,0-99,0-99,100-199
19858,1,900,2015,794,751,,37,2,7,Local Road,5,Rural,Other Road,8,Livingston,0-99,0-99,0-99
19854,1,344,2015,1909,1795,,86,13,5,Major Collector,5,Rural,Other Road,3,Oakland,0-99,0-99,0-99
19821,1,338,2015,4407,4091,,261,41,4,Minor Arterial,4,Suburban,Other Road,3,Oakland,0-99,200-499,200-499
19761,1,370,2015,2923,2805,,103,6,5,Major Collector,5,Rural,Other Road,8,Livingston,0-99,100-199,100-199
19600,1,878,2015,10250,9921,,278,38,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,0-99,200-499,200-499
18990,1,178,2015,2601,2361,,213,2,5,Major Collector,3,Urban,Other Road,2,Other Wayne,0-99,200-499,200-499
18966,1,182,2015,13897,12468,,1327,51,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,1000-1999,1000-1999
18963,1,122,2015,22801,21046,,1285,316,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,1000-1999,1000-1999
18675,1,866,2015,8238,7075,,620,443,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,200-499,500-999,1000-1999
18667,1,98,2015,9592,8665,,765,55,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,500-999,500-999
18476,1,88,2015,2028,1930,,66,25,5,Major Collector,2,Urban Fringe,Other Road,2,Other Wayne,0-99,0-99,0-99
18353,1,136,2015,5637,4828,,363,269,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,200-499,200-499,500-999
18351,1,138,2015,8604,6168,,798,1395,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,1000-1999,500-999,2000+
18305,1,152,2015,2946,2834,,96,1,5,Major Collector,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99
18292,1,144,2015,2058,1550,,232,260,5,Major Collector,4,Suburban,Other Road,2,Other Wayne,200-499,200-499,200-499
18158,1,164,2015,9546,9372,,160,4,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,100-199,100-199
18139,1,864,2015,7974,7500,,350,81,4,Minor Arterial,4,Suburban,Other Road,2,Other Wayne,0-99,200-499,200-499
18115,1,184,2015,17352,15632,,1576,95,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,0-99,1000-1999,1000-1999
18007,1,168,2015,11533,10526,,921,60,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,500-999,500-999
17804,1,856,2015,7388,6990,,322,41,5,Major Collector,5,Rural,Other Road,2,Other Wayne,0-99,200-499,200-499
17770,1,148,2015,1388,1328,,44,2,5,Major Collector,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99
17556,1,146,2015,18929,17684,,865,231,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,200-499,500-999,1000-1999
17472,1,170,2015,4264,4160,,81,2,5,Major Collector,3,Urban,Other Road,2,Other Wayne,0-99,0-99,0-99
17442,1,858,2015,736,677,,50,1,5,Major Collector,5,Rural,Other Road,2,Other Wayne,0-99,0-99,0-99
17356,1,76,2015,9567,7993,,597,941,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,500-999,500-999,1000-1999
17295,1,50,2015,1027,976,,46,4,5,Major Collector,1,Urban Business,Other Road,1,Detroit,0-99,0-99,0-99
17278,1,94,2015,21701,19577,,1683,274,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,200-499,1000-1999,1000-1999
17057,1,854,2015,3378,3194,,146,19,5,Major Collector,5,Rural,Other Road,2,Other Wayne,0-99,100-199,100-199
16937,1,180,2015,15372,13508,,1722,82,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,1000-1999,1000-1999
16898,1,142,2015,12464,10585,,949,749,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,500-999,500-999,1000-1999
16860,1,172,2015,20310,18927,,823,400,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,200-499,500-999,1000-1999
16719,1,96,2015,6302,5895,,332,10,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,200-499,200-499
16660,1,860,2015,6392,6102,,249,16,5,Major Collector,5,Rural,Other Road,2,Other Wayne,0-99,200-499,200-499
16475,1,128,2015,5980,5529,,307,4,5,Major Collector,3,Urban,Other Road,1,Detroit,0-99,200-499,200-499
16385,1,862,2015,12532,11599,,589,258,4,Minor Arterial,5,Rural,Other Road,2,Other Wayne,200-499,500-999,500-999
16346,1,154,2015,17146,15702,,1312,83,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,1000-1999,1000-1999
16329,1,102,2015,7263,6739,,411,33,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,0-99,200-499,200-499
16303,1,166,2015,8895,8037,,795,8,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,0-99,500-999,500-999
16297,1,116,2015,5162,4854,,257,29,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,200-499,200-499
15627,1,92,2015,48352,43704,,3948,521,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,2,Other Wayne,500-999,2000+,2000+
14984,1,158,2015,30149,26720,,2943,336,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,2,Other Wayne,200-499,2000+,2000+
13446,1,78,2015,6446,5781,,364,203,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,200-499,200-499,500-999
13419,1,8,2015,8720,7949,,512,80,3,Principal Arterial,1,Urban Business,Freeway/Prin. Art.,1,Detroit,0-99,500-999,500-999
13145,1,99,2015,6510,6070,,297,31,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,200-499,200-499
12782,1,106,2015,12451,11061,,1040,167,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,1,Detroit,100-199,1000-1999,1000-1999
12520,1,845,2015,16251,14929,,857,303,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,2,Other Wayne,200-499,500-999,1000-1999
12184,1,118,2015,8873,8237,,515,34,4,Minor Arterial,3,Urban,Other Road,1,Detroit,0-99,500-999,500-999
11766,1,84,2015,9269,8484,,414,304,4,Minor Arterial,3,Urban,Other Road,2,Other Wayne,200-499,200-499,500-999
11754,1,90,2015,24981,22634,,1770,358,3,Principal Arterial,2,Urban Fringe,Freeway/Prin. Art.,2,Other Wayne,200-499,1000-1999,2000+
11715,1,16,2015,11633,10948,,468,79,3,Principal Arterial,1,Urban Business,Freeway/Prin. Art.,1,Detroit,0-99,200-499,500-999
11571,1,870,2015,3433,3291,,120,6,7,Local Road,4,Suburban,Other Road,5,Washtenaw,0-99,100-199,100-199
11243,1,316,2015,657,611,,44,1,5,Major Collector,5,Rural,Other Road,5,Washtenaw,0-99,0-99,0-99
11237,1,320,2015,7975,7259,,643,34,4,Minor Arterial,5,Rural,Other Road,5,Washtenaw,0-99,500-999,500-999
11205,1,318,2015,13631,12268,,1212,85,3,Principal Arterial,5,Rural,Freeway/Prin. Art.,5,Washtenaw,0-99,1000-1999,1000-1999
11178,1,326,2015,3861,3357,,383,109,5,Major Collector,5,Rural,Other Road,5,Washtenaw,100-199,200-499,200-499
11041,1,300,2015,9779,9166,,336,228,4,Minor Arterial,4,Suburban,Other Road,5,Washtenaw,200-499,200-499,500-999
11036,1,328,2015,4291,4042,,221,18,7,Local Road,5,Rural,Other Road,5,Washtenaw,0-99,200-499,200-499
10475,1,294,2015,2293,2086,,182,11,5,Major Collector,5,Rural,Other Road,5,Washtenaw,0-99,100-199,100-199
10317,1,886,2015,6197,5953,,211,19,5,Major Collector,5,Rural,Other Road,6,Monroe,0-99,200-499,200-499
10275,1,896,2015,1192,1075,,88,23,5,Major Collector,5,Rural,Other Road,6,Monroe,0-99,0-99,100-199
10260,1,898,2015,1536,1320,,140,71,5,Major Collector,5,Rural,Other Road,6,Monroe,0-99,100-199,200-499
10251,1,274,2015,1685,1477,,120,79,5,Major Collector,5,Rural,Other Road,6,Monroe,0-99,100-199,100-199
10247,1,276,2015,868,769,,72,10,5,Major Collector,5,Rural,Other Road,6,Monroe,0-99,0-99,0-99
10232,1,278,2015,2136,1922,,124,75,5,Major Collector,5,Rural,Other Road,6,Monroe,0-99,100-199,100-199
10039,1,296,2015,4343,4020,,261,20,4,Minor Arterial,5,Rural,Other Road,5,Washtenaw,0-99,200-499,200-499
9827,1,324,2015,5763,5413,,285,29,4,Minor Arterial,5,Rural,Other Road,5,Washtenaw,0-99,200-499,200-499
9736,1,302,2015,8149,7463,,615,14,4,Minor Arterial,4,Suburban,Other Road,5,Washtenaw,0-99,500-999,500-999
9315,1,852,2015,11697,10681,,716,213,4,Minor Arterial,5,Rural,Other Road,6,Monroe,200-499,500-999,500-999
9117,1,612,2015,613,564,,44,3,5,Major Collector,5,Rural,Other Road,7,St Clair,0-99,0-99,0-99
8808,1,284,2015,3731,3509,,189,9,5,Major Collector,5,Rural,Other Road,6,Monroe,0-99,100-199,100-199
8781,1,1045,2015,14776,13094,,1202,384,4,Minor Arterial,5,Rural,Other Road,7,St Clair,200-499,1000-1999,1000-1999
8646,1,288,2015,2371,2125,,164,69,5,Major Collector,5,Rural,Other Road,6,Monroe,0-99,100-199,200-499
8582,1,608,2015,2547,2389,,133,13,5,Major Collector,5,Rural,Other Road,7,St Clair,0-99,100-199,100-199
8580,1,610,2015,1814,1662,,127,14,5,Major Collector,5,Rural,Other Road,7,St Clair,0-99,100-199,100-199
8228,1,1044,2015,753,698,,45,7,5,Major Collector,5,Rural,Other Road,7,St Clair,0-99,0-99,0-99
8130,1,1046,2015,7994,7359,,385,208,4,Minor Arterial,5,Rural,Other Road,7,St Clair,200-499,200-499,500-999
7734,1,614,2015,7127,6440,,453,193,4,Minor Arterial,5,Rural,Other Road,7,St Clair,100-199,200-499,500-999
7538,1,904,2015,1546,1402,,104,29,7,Local Road,5,Rural,Other Road,8,Livingston,0-99,100-199,100-199
7446,1,820,2015,311,284,,18,1,6,Minor Collector,5,Rural,Other Road,8,Livingston,0-99,0-99,0-99
7257,1,372,2015,941,897,,33,1,5,Major Collector,4,Suburban,Other Road,3,Oakland,0-99,0-99,0-99
7221,1,358,2015,6336,6032,,251,34,4,Minor Arterial,5,Rural,Other Road,8,Livingston,0-99,200-499,200-499
7216,1,360,2015,5107,4920,,156,18,5,Major Collector,5,Rural,Other Road,8,Livingston,0-99,100-199,100-199
7199,1,364,2015,5186,5037,,132,10,5,Major Collector,5,Rural,Other Road,8,Livingston,0-99,100-199,100-199
7198,1,902,2015,2836,2699,,117,9,7,Local Road,5,Rural,Other Road,8,Livingston,0-99,100-199,100-199
6969,1,558,2015,9893,9598,,219,51,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,0-99,200-499,200-499
6904,1,366,2015,2517,2357,,126,27,5,Major Collector,5,Rural,Other Road,8,Livingston,0-99,100-199,100-199
6860,1,542,2015,26316,23853,,2155,198,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,100-199,2000+,2000+
6859,1,534,2015,2588,2487,,70,4,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,0-99,0-99
6842,1,454,2015,4450,3696,,395,335,5,Major Collector,3,Urban,Other Road,4,Macomb,200-499,200-499,500-999
6757,1,570,2015,10832,10310,,399,63,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,0-99,200-499,200-499
6602,1,590,2015,16543,15629,,709,157,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,100-199,500-999,500-999
6474,1,882,2015,889,832,,53,2,5,Major Collector,5,Rural,Other Road,4,Macomb,0-99,0-99,0-99
6435,1,564,2015,3222,3031,,152,16,5,Major Collector,4,Suburban,Other Road,4,Macomb,0-99,100-199,100-199
6429,1,566,2015,11692,11024,,520,116,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,100-199,500-999,500-999
6415,1,849,2015,9103,8458,,516,71,4,Minor Arterial,5,Rural,Other Road,4,Macomb,0-99,500-999,500-999
6377,1,884,2015,353,298,,48,2,6,Minor Collector,5,Rural,Other Road,4,Macomb,0-99,0-99,0-99
6267,1,906,2015,17340,15861,,1350,59,4,Minor Arterial,3,Urban,Other Road,4,Macomb,0-99,1000-1999,1000-1999
6146,1,550,2015,24630,22022,,2129,344,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,200-499,2000+,2000+
5946,1,556,2015,18775,17373,,1262,77,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,0-99,1000-1999,1000-1999
5908,1,468,2015,3400,3165,,216,6,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,200-499,200-499
5645,1,560,2015,7190,6999,,136,36,5,Major Collector,4,Suburban,Other Road,4,Macomb,0-99,100-199,100-199
5637,1,572,2015,10264,9412,,805,19,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,0-99,500-999,500-999
5605,1,574,2015,13175,12647,,450,37,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,0-99,200-499,200-499
5536,1,544,2015,17645,15909,,1598,82,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,0-99,1000-1999,1000-1999
5530,1,880,2015,286,266,,18,0,6,Minor Collector,5,Rural,Other Road,4,Macomb,0-99,0-99,0-99
5483,1,546,2015,4648,4481,,158,4,4,Minor Arterial,3,Urban,Other Road,4,Macomb,0-99,100-199,100-199
5390,1,554,2015,17083,16449,,351,226,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,200-499,200-499,500-999
5313,1,460,2015,17542,15596,,1139,626,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,500-999,1000-1999,1000-1999
5266,1,536,2015,17920,16336,,1006,460,4,Minor Arterial,3,Urban,Other Road,4,Macomb,200-499,1000-1999,1000-1999
5122,1,604,2015,1910,1762,,110,19,5,Major Collector,5,Rural,Other Road,7,St Clair,0-99,100-199,100-199
5071,1,456,2015,19884,17342,,1769,599,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,500-999,1000-1999,2000+
4675,1,462,2015,10363,9675,,577,73,4,Minor Arterial,3,Urban,Other Road,4,Macomb,0-99,500-999,500-999
4524,1,458,2015,10580,9185,,786,529,4,Minor Arterial,3,Urban,Other Road,4,Macomb,500-999,500-999,1000-1999
4430,1,472,2015,20852,18709,,1912,125,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,100-199,1000-1999,2000+
4376,1,532,2015,10878,10106,,544,167,4,Minor Arterial,3,Urban,Other Road,4,Macomb,100-199,500-999,500-999
4176,1,448,2015,15754,14150,,1326,171,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,100-199,1000-1999,1000-1999
4160,1,548,2015,30978,26862,,3509,445,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,200-499,2000+,2000+
3895,1,450,2015,13087,11909,,1015,102,4,Minor Arterial,3,Urban,Other Road,4,Macomb,100-199,1000-1999,1000-1999
